Time_Interval,Nodal_Price_Node1,Nodal_Price_Node2
1980,41.81216,41.81216
1981,41.81216,41.81216
1982,41.81216,41.81216
1983,41.81216,41.81216
1984,49.4,41.81216
1985,49.4,41.81216
1986,49.4,35.389812223999996
1987,49.4,35.389812223999996
1988,49.4,35.389812223999996
1989,49.4,35.389812223999996
1990,49.4,35.389812223999996
1991,41.81216,35.389812223999996
1992,41.81216,35.389812223999996
1993,49.4,35.389812223999996
1994,41.81216,41.81216
1995,41.81216,41.81216
1996,41.81216,41.81216
1997,41.81216,41.81216
1998,49.4,41.81216
1999,49.4,41.81216
2000,49.4,41.81216
2001,41.81216,41.81216
2002,41.81216,41.81216
2003,41.81216,41.81216
2004,41.81216,41.81216
2005,41.81216,41.81216
2006,41.81216,41.81216
2007,41.81216,41.81216
2008,49.4,41.81216
2009,49.4,41.81216
2010,49.4,41.81216
2011,49.4,41.81216
2012,49.4,41.81216
2013,49.4,7.4
2014,49.4,7.4
2015,49.4,7.4
2016,49.4,7.399999999999999
2017,7.400000000000001,7.400000000000001
2018,7.4,7.4
2019,7.4,7.4
2020,7.4,7.4
2021,7.4,7.4
2022,7.4,7.4
2023,7.4,7.4
2024,7.400000000000001,7.400000000000001
2025,7.400000000000001,7.400000000000001
2026,7.400000000000001,7.400000000000001
2027,7.400000000000001,7.400000000000001
2028,7.400000000000001,7.4
2029,7.400000000000001,7.400000000000001
2030,7.400000000000001,7.400000000000001
2031,7.400000000000001,7.400000000000001
2032,7.400000000000001,7.400000000000001
2033,7.400000000000001,7.400000000000001
2034,8.742911153119094,7.4
2035,8.742911153119094,7.4
2036,8.742911153119094,7.4
2037,8.742911153119094,7.4
2038,8.742911153119094,7.4
2039,8.742911153119094,7.4
2040,7.3999999999999995,7.3999999999999995
2041,7.4,7.4
2042,7.4,7.4
2043,7.3999999999999995,7.3999999999999995
2044,7.3999999999999995,7.3999999999999995
2045,7.3999999999999995,7.3999999999999995
2046,8.742911153119092,8.742911153119092
2047,8.742911153119092,8.742911153119092
2048,8.742911153119092,8.742911153119092
2049,7.400000000000001,7.400000000000001
2050,7.400000000000001,7.400000000000001
2051,7.400000000000001,7.400000000000001
2052,7.400000000000001,7.400000000000001
2053,7.400000000000001,8.742911153119094
2054,7.400000000000001,7.400000000000001
2055,7.400000000000001,7.400000000000001
2056,8.742911153119094,8.742911153119094
2057,8.742911153119094,8.742911153119094
2058,8.742911153119094,8.742911153119094
2059,8.742911153119094,8.742911153119094
2060,8.742911153119094,7.3999999999999995
2061,8.742911153119094,7.3999999999999995
2062,7.3999999999999995,7.3999999999999995
2063,7.3999999999999995,7.3999999999999995
2064,7.3999999999999995,7.3999999999999995
2065,7.4,7.4
2066,7.4,7.4
2067,7.4,7.4
2068,7.3999999999999995,7.3999999999999995
2069,7.3999999999999995,7.3999999999999995
2070,7.4,7.4
2071,8.742911153119092,8.742911153119092
2072,7.4,7.4
2073,7.3999999999999995,7.3999999999999995
2074,7.3999999999999995,7.3999999999999995
2075,7.3999999999999995,7.3999999999999995
2076,7.3999999999999995,7.3999999999999995
2077,7.3999999999999995,7.3999999999999995
2078,7.4,7.4
2079,7.3999999999999995,7.3999999999999995
2080,7.3999999999999995,7.3999999999999995
2081,8.742911153119092,8.742911153119092
2082,8.742911153119092,8.742911153119092
2083,8.742911153119092,8.742911153119092
2084,8.742911153119092,8.742911153119092
2085,8.742911153119092,7.4
2086,7.3999999999999995,7.3999999999999995
2087,7.400000000000001,7.400000000000001
2088,7.4,7.4
2089,7.4,7.4
2090,7.4,7.4
2091,7.4,7.4
2092,7.400000000000001,7.400000000000001
2093,7.400000000000001,7.400000000000001
2094,7.4,7.4
2095,8.742911153119094,7.4
2096,7.4,7.4
2097,7.400000000000001,7.400000000000001
2098,7.400000000000001,7.400000000000001
2099,7.400000000000001,7.400000000000001
2100,7.4,7.4
2101,7.400000000000001,7.400000000000001
2102,7.400000000000001,7.400000000000001
2103,7.400000000000001,7.400000000000001
2104,7.400000000000001,7.400000000000001
2105,8.742911153119094,7.4
2106,8.742911153119094,7.4
2107,8.742911153119094,7.4
2108,8.742911153119094,7.3999999999999995
2109,8.742911153119094,7.4
2110,7.4,7.4
2111,7.400000000000001,7.400000000000001
2112,7.400000000000001,7.400000000000001
2113,7.4,7.4
2114,7.4,7.4
2115,7.4,7.4
2116,7.400000000000001,7.400000000000001
2117,7.400000000000001,7.400000000000001
2118,7.4,7.4
2119,8.742911153119094,7.4
2120,7.4,7.4
2121,7.400000000000001,7.400000000000001
2122,7.400000000000001,7.400000000000001
2123,7.4,7.4
2124,7.4,7.4
2125,7.400000000000001,7.400000000000001
2126,7.400000000000001,7.400000000000001
2127,7.400000000000001,7.400000000000001
2128,7.4,7.4
2129,8.742911153119094,7.4
2130,8.742911153119094,7.4
2131,8.742911153119094,7.4
2132,8.742911153119094,7.3999999999999995
2133,8.742911153119094,7.4
2134,7.4,7.4
2135,7.3999999999999995,7.3999999999999995
2136,7.3999999999999995,7.3999999999999995
2137,7.3999999999999995,7.3999999999999995
2138,7.4,7.4
2139,7.3999999999999995,7.3999999999999995
2140,7.3999999999999995,7.3999999999999995
2141,7.3999999999999995,7.3999999999999995
2142,7.4,7.4
2143,8.742911153119092,8.742911153119092
2144,8.742911153119092,8.742911153119092
2145,7.3999999999999995,7.3999999999999995
2146,7.4,7.4
2147,7.3999999999999995,7.3999999999999995
2148,7.3999999999999995,7.3999999999999995
2149,7.3999999999999995,7.3999999999999995
2150,7.3999999999999995,7.3999999999999995
2151,7.3999999999999995,7.3999999999999995
2152,7.3999999999999995,7.3999999999999995
2153,8.742911153119092,8.742911153119092
2154,8.742911153119092,7.4
2155,8.742911153119092,7.3999999999999995
2156,8.742911153119092,7.3999999999999995
2157,8.742911153119092,7.4
2158,7.3999999999999995,7.3999999999999995
2159,7.4,7.4
2160,7.4,7.4
2161,7.4,7.4
2162,7.4,7.4
2163,7.4,7.4
2164,7.4,7.4
2165,7.4,7.4
2166,7.4,7.4
2167,7.4,7.4
2168,7.3999999999999995,7.3999999999999995
2169,7.3999999999999995,7.3999999999999995
2170,7.4,7.4
2171,7.4,7.4
2172,7.3999999999999995,7.3999999999999995
2173,7.3999999999999995,7.3999999999999995
2174,7.3999999999999995,7.3999999999999995
2175,7.3999999999999995,7.3999999999999995
2176,7.3999999999999995,7.3999999999999995
2177,7.3999999999999995,7.3999999999999995
2178,8.742911153119092,8.742911153119092
2179,8.742911153119092,8.742911153119092
2180,8.742911153119092,6.950767209068205
2181,8.742911153119092,6.950767209068205
2182,8.742911153119092,7.4
2183,8.742911153119092,7.4
2184,8.23220374520115,7.826771151385206
2185,6.950767209068205,6.950767209068205
2186,6.950767209068205,6.950767209068205
2187,7.4,7.4
2188,7.4,7.4
2189,8.173014277923334,8.173014277923334
2190,8.212154074986064,8.212154074986064
2191,6.950767209068205,6.950767209068205
2192,6.950767209068205,6.950767209068205
2193,6.950767209068205,6.950767209068205
2194,6.950767209068205,6.950767209068205
2195,6.950767209068205,6.950767209068205
2196,6.950767209068205,8.212154074986064
2197,6.950767209068205,7.422051487949935
2198,6.950767209068205,7.4
2199,6.950767209068205,7.4
2200,6.950767209068205,6.950767209068205
2201,6.950767209068205,6.950767209068205
2202,8.212154074986064,8.212154074986064
2203,8.212154074986064,8.212154074986064
2204,8.212154074986064,8.212154074986064
2205,8.212154074986064,8.212154074986064
2206,8.212154074986064,8.212154074986064
2207,8.212154074986064,8.212154074986064
2208,6.950767209068205,6.950767209068205
2209,6.950767209068205,6.950767209068205
2210,7.4,7.4
2211,7.4,7.4
2212,7.4,7.4
2213,7.4,7.4
2214,8.212154074986064,8.212154074986064
2215,8.12836859894407,8.12836859894407
2216,6.950767209068205,6.950767209068205
2217,6.950767209068205,7.4
2218,6.950767209068205,7.4
2219,6.950767209068205,7.4
2220,6.950767209068205,7.4
2221,6.950767209068205,8.212154074986064
2222,6.950767209068205,8.212154074986064
2223,6.950767209068205,8.212154074986064
2224,6.950767209068205,7.4
2225,8.212154074986064,8.212154074986064
2226,8.212154074986064,8.212154074986064
2227,8.212154074986064,8.212154074986064
2228,8.212154074986064,8.212154074986064
2229,8.212154074986064,8.212154074986064
2230,7.3773047189000325,7.3773047189000325
2231,6.950767209068205,6.950767209068205
2232,6.950767209068205,6.950767209068205
2233,6.950767209068205,6.950767209068205
2234,7.827840753268377,7.827840753268377
2235,7.4,7.4
2236,7.4,7.4
2237,7.316423987648111,7.316423987648111
2238,8.212154074986064,8.212154074986064
2239,8.212154074986064,8.212154074986064
2240,6.950767209068205,6.950767209068205
2241,6.950767209068205,6.950767209068205
2242,6.950767209068205,6.950767209068205
2243,6.950767209068205,6.950767209068205
2244,6.950767209068205,6.950767209068205
2245,6.950767209068205,7.827840753268383
2246,6.950767209068205,6.950767209068205
2247,6.950767209068205,6.950767209068205
2248,6.950767209068205,6.950767209068205
2249,8.212154074986064,8.212154074986064
2250,8.212154074986064,8.212154074986064
2251,8.212154074986064,8.212154074986064
2252,8.212154074986064,8.212154074986064
2253,8.212154074986064,8.212154074986062
2254,7.3773047189000325,7.3773047189000325
2255,6.950767209068205,6.950767209068205
2256,6.950767209068205,6.950767209068205
2257,6.950767209068205,6.950767209068205
2258,7.827840753268377,7.827840753268377
2259,7.4,7.4
2260,7.4,7.4
2261,7.4,7.4
2262,8.212154074986064,8.212154074986064
2263,8.178001561663763,8.178001561663763
2264,6.936684463985026,6.936684463985026
2265,6.936684463985024,6.936684463985026
2266,6.936684463985024,6.936684463985026
2267,6.936684463985024,7.009425285472281
2268,6.936684463985024,6.936684463985026
2269,6.936684463985024,8.195515671059812
2270,6.936684463985024,7.4
2271,6.936684463985024,7.0094252854722825
2272,6.936684463985024,6.936684463985026
2273,8.19551567105981,8.19551567105981
2274,8.19551567105981,8.19551567105981
2275,8.19551567105981,8.19551567105981
2276,8.19551567105981,6.936684463985026
2277,8.19551567105981,8.19551567105981
2278,7.420907113562678,7.420907113562678
2279,6.936684463985026,6.936684463985026
2280,6.936684463985026,6.936684463985026
2281,6.936684463985026,6.936684463985026
2282,7.841252891442833,7.841252891442833
2283,7.4,7.4
2284,7.4,7.4
2285,7.4,7.4
2286,8.19551567105981,8.19551567105981
2287,8.19551567105981,8.19551567105981
2288,6.936684463985024,6.936684463985026
2289,6.936684463985024,6.936684463985026
2290,6.936684463985024,6.936684463985026
2291,6.936684463985024,6.936684463985035
2292,6.936684463985024,7.4
2293,6.936684463985024,7.4
2294,6.936684463985024,7.09049270720245
2295,6.936684463985024,6.936684463985026
2296,6.936684463985024,6.936684463985026
2297,7.693566322361421,7.693566322361421
2298,8.19551567105981,8.19551567105981
2299,8.19551567105981,7.4
2300,8.19551567105981,7.4
2301,8.19551567105981,8.19551567105981
2302,7.420907113562678,7.420907113562678
2303,6.936684463985026,6.936684463985026
2304,6.936684463985026,6.936684463985026
2305,6.936684463985026,6.936684463985026
2306,7.841252891442833,7.841252891442833
2307,7.4,7.4
2308,7.4,7.4
2309,7.4,7.4
2310,8.19551567105981,8.19551567105981
2311,7.8181422712535165,7.8181422712535165
2312,6.936684463985024,6.936684463985026
2313,6.936684463985024,6.936684463985026
2314,6.936684463985024,6.936684463985026
2315,6.936684463985024,6.936684463985026
2316,6.936684463985024,7.00596143683003
2317,6.936684463985024,8.195515671059812
2318,6.936684463985024,7.4
2319,6.936684463985024,7.0094252854722825
2320,6.936684463985024,6.936684463985026
2321,8.19551567105981,8.19551567105981
2322,8.19551567105981,8.19551567105981
2323,8.19551567105981,8.19551567105981
2324,8.19551567105981,8.19551567105981
2325,8.19551567105981,8.19551567105981
2326,7.420907113562678,7.420907113562678
2327,6.936684463985026,6.936684463985026
2328,6.936684463985026,6.936684463985026
2329,7.4,7.4
2330,7.4,7.4
2331,7.4,7.4
2332,7.4,7.4
2333,8.19551567105981,8.19551567105981
2334,8.19551567105981,8.19551567105981
2335,6.936684463985024,6.936684463985026
2336,6.936684463985024,6.936684463985026
2337,6.936684463985024,6.936684463985026
2338,6.936684463985024,7.4
2339,6.936684463985024,6.936684463985026
2340,6.936684463985024,7.00596143683003
2341,8.19551567105981,8.195515671059812
2342,6.936684463985024,7.4
2343,6.936684463985024,7.4
2344,6.936684463985024,7.0094252854722825
2345,6.936684463985026,6.936684463985026
2346,8.19551567105981,8.19551567105981
2347,8.19551567105981,8.19551567105981
2348,8.19551567105981,7.4
2349,8.19551567105981,7.4
2350,8.19551567105981,7.4
2351,8.19551567105981,8.195515671059812
2352,6.936684463985026,6.936684463985026
2353,6.936684463985024,6.936684463985024
2354,7.4102416077835676,7.4102416077835676
2355,7.4,7.4
2356,7.450797628593053,7.450797628593053
2357,8.19551567105981,8.19551567105981
2358,8.19551567105981,8.19551567105981
2359,6.936684463985025,6.936684463985026
2360,6.936684463985025,7.006242756957802
2361,6.936684463985025,7.4
2362,6.936684463985025,7.4
2363,6.936684463985025,7.009425285472282
2364,6.936684463985025,6.936684463985026
2365,8.195515671059812,8.195515671059812
2366,6.936684463985025,7.4
2367,6.936684463985025,7.4
2368,6.936684463985025,7.4
2369,6.936684463985025,6.936684463985026
2370,6.936684463985025,6.936684463985025
2371,8.195515671059812,8.195515671059812
2372,8.195515671059812,8.195515671059812
2373,8.195515671059812,8.195515671059812
2374,8.195515671059812,8.195515671059812
2375,8.195515671059812,8.195515671059812
2376,6.936684463985026,6.936684463985026
2377,6.936684463985025,6.936684463985025
2378,7.4,7.4
2379,7.4,7.4
2380,7.4,7.4
2381,7.4,7.4
2382,8.195515671059812,8.195515671059812
2383,7.818142271253517,7.818142271253517
2384,6.936684463985025,6.936684463985025
2385,6.936684463985025,6.936684463985025
2386,6.936684463985025,6.936684463985026
2387,6.936684463985025,7.4
2388,6.936684463985025,6.936684463985026
2389,6.936684463985025,7.841252891442833
2390,6.936684463985025,6.936684463985026
2391,6.936684463985025,6.936684463985026
2392,6.936684463985025,6.936684463985026
2393,8.039299508836729,8.039299508836729
2394,8.195515671059812,8.195515671059812
2395,8.195515671059812,7.4
2396,8.195515671059812,7.83701094124383
2397,8.195515671059812,8.195515671059812
2398,6.936684463985025,6.936684463985025
2399,6.936684463985025,6.936684463985025
2400,6.936684463985026,6.936684463985026
2401,7.4,7.4
2402,7.4,7.4
2403,7.4,7.4
2404,7.4,7.4
2405,7.4,7.4
2406,8.195515671059812,8.195515671059812
2407,7.8181422712535165,7.8181422712535165
2408,6.936684463985026,6.936684463985026
2409,6.936684463985025,6.936684463985026
2410,6.936684463985025,6.936684463985026
2411,6.936684463985025,7.4
2412,6.936684463985025,6.936684463985025
2413,6.936684463985025,7.582510697827976
2414,6.936684463985025,6.936684463985025
2415,6.936684463985025,6.936684463985026
2416,6.936684463985025,6.936684463985025
2417,8.039299508836729,8.039299508836729
2418,8.195515671059812,8.195515671059812
2419,8.195515671059812,7.4
2420,8.195515671059812,7.4
2421,8.195515671059812,8.195515671059812
2422,7.420907113562676,7.420907113562676
2423,6.936684463985026,6.936684463985026
2424,6.936684463985026,6.936684463985026
2425,6.936684463985026,6.936684463985026
2426,7.841252891442833,7.841252891442833
2427,7.4,7.4
2428,7.4,7.4
2429,7.4,7.4
2430,8.195515671059812,8.195515671059812
2431,7.8181422712535165,7.8181422712535165
2432,6.936684463985026,6.936684463985026
2433,6.936684463985025,6.936684463985026
2434,6.936684463985025,6.936684463985026
2435,6.936684463985025,6.936684463985026
2436,6.936684463985025,6.936684463985026
2437,6.936684463985025,8.195515671059812
2438,6.936684463985025,6.936684463985026
2439,6.936684463985025,6.936684463985026
2440,6.936684463985026,6.936684463985026
2441,8.195515671059812,8.195515671059812
2442,8.195515671059812,8.195515671059812
2443,8.195515671059812,8.195515671059812
2444,8.195515671059812,8.195515671059812
2445,8.195515671059812,8.195515671059812
2446,7.002764842309162,7.002764842309162
2447,6.936684463985026,6.936684463985026
2448,7.4,7.4
2449,7.4,7.4
2450,7.4,7.4
2451,7.4,7.4
2452,7.4,7.4
2453,7.4,7.4
2454,8.195515671059812,8.195515671059812
2455,8.195515671059812,8.195515671059812
2456,6.936684463985025,6.936684463985025
2457,6.936684463985025,6.936684463985026
2458,6.936684463985025,6.936684463985026
2459,6.936684463985025,7.4
2460,6.936684463985025,6.936684463985026
2461,6.936684463985025,7.841252891442833
2462,6.936684463985025,7.4
2463,6.936684463985025,6.936684463985026
2464,6.936684463985026,6.936684463985026
2465,8.195515671059812,8.195515671059812
2466,8.195515671059812,8.195515671059812
2467,8.195515671059812,8.195515671059812
2468,8.195515671059812,8.195515671059812
2469,8.195515671059812,8.195515671059812
2470,8.195515671059812,8.195515671059812
2471,6.936684463985026,6.936684463985026
2472,7.006242756957802,7.006242756957802
2473,7.4,7.4
2474,7.4,7.4
2475,7.4,7.4
2476,7.4,7.4
2477,7.4,7.4
2478,8.195515671059812,8.195515671059812
2479,8.195515671059812,8.195515671059812
2480,6.936684463985025,6.936684463985026
2481,6.936684463985025,7.4
2482,6.936684463985025,7.4
2483,6.936684463985025,7.4
2484,6.936684463985025,8.195515671059812
2485,6.936684463985025,8.195515671059812
2486,6.936684463985025,8.195515671059812
2487,6.936684463985025,8.195515671059812
2488,6.936684463985025,7.4
2489,8.195515671059812,8.195515671059812
2490,8.195515671059812,8.195515671059812
2491,8.195515671059812,8.195515671059812
2492,8.195515671059812,8.195515671059812
2493,8.195515671059812,7.4
2494,7.840149759214226,7.840149759214226
2495,6.936684463985026,6.936684463985026
2496,7.4,7.4
2497,7.4,7.4
2498,7.4,7.4
2499,7.4,7.4
2500,7.4,7.4
2501,8.195515671059812,8.195515671059812
2502,8.195515671059812,8.195515671059812
2503,7.314057863791326,7.4
2504,6.936684463985025,7.4
2505,6.936684463985025,7.4
2506,6.936684463985025,7.4
2507,6.936684463985025,7.4
2508,6.936684463985025,6.936684463985026
2509,7.841252891442834,7.841252891442834
2510,6.936684463985025,7.4
2511,6.936684463985025,7.4
2512,6.936684463985025,7.009425285472282
2513,6.936684463985026,6.936684463985026
2514,8.195515671059812,8.195515671059812
2515,8.195515671059812,8.195515671059812
2516,8.195515671059812,8.195515671059812
2517,8.195515671059812,7.4
2518,8.195515671059812,7.4
2519,8.195515671059812,8.195515671059812
2520,6.936684463985026,6.936684463985026
2521,7.006242756957802,7.006242756957802
2522,7.4,7.4
2523,7.4,7.4
2524,7.4,7.4
2525,8.195515671059812,8.195515671059812
2526,8.195515671059812,8.195515671059812
2527,6.936684463985026,6.936684463985026
2528,6.936684463985026,6.936684463985026
2529,6.936684463985026,6.936684463985026
2530,6.936684463985026,7.4
2531,6.936684463985026,7.4
2532,6.936684463985026,6.936684463985026
2533,6.936684463985026,7.841252891442833
2534,6.936684463985026,7.4
2535,6.936684463985026,7.4
2536,6.936684463985026,6.936684463985026
2537,6.936684463985026,6.936684463985026
2538,8.195515671059812,8.195515671059812
2539,8.195515671059812,7.462836256548757
2540,8.195515671059812,7.4
2541,8.195515671059812,7.4
2542,8.195515671059812,8.19551567105981
2543,7.420907113562675,7.420907113562675
2544,6.936684463985026,6.936684463985026
2545,6.936684463985026,6.936684463985026
2546,7.4,7.4
2547,7.4,7.4
2548,7.4,7.4
2549,7.4,7.4
2550,8.195515671059812,8.195515671059812
2551,8.19551567105981,8.19551567105981
2552,6.936684463985026,6.936684463985026
2553,6.936684463985026,6.936684463985026
2554,6.936684463985026,6.936684463985026
2555,6.936684463985026,6.936684463985026
2556,6.936684463985026,6.936684463985026
2557,6.936684463985026,7.841252891442833
2558,6.936684463985026,7.4
2559,6.936684463985026,6.936684463985026
2560,6.936684463985026,6.936684463985026
2561,8.195515671059812,8.195515671059812
2562,8.195515671059812,8.195515671059812
2563,8.195515671059812,7.4
2564,8.195515671059812,7.4
2565,8.195515671059812,8.195515671059812
2566,7.002764842309162,7.002764842309162
2567,6.936684463985026,6.936684463985026
2568,7.4,7.4
2569,7.4,7.4
2570,7.4,7.4
2571,7.4,7.4
2572,7.4,7.4
2573,7.4,7.4
2574,8.195515671059812,8.195515671059812
2575,8.195515671059812,8.195515671059812
2576,6.936684463985026,6.936684463985026
2577,6.936684463985026,6.936684463985026
2578,6.936684463985026,6.936684463985026
2579,6.936684463985026,6.936684463985026
2580,6.936684463985026,8.195515671059812
2581,6.936684463985026,7.462836256548757
2582,6.936684463985026,7.4
2583,6.936684463985026,7.4
2584,7.4,7.4
2585,8.195515671059812,8.195515671059812
2586,8.195515671059812,8.195515671059812
2587,8.195515671059812,8.195515671059812
2588,8.195515671059812,8.195515671059812
2589,8.195515671059812,8.195515671059812
2590,7.420907113562676,7.420907113562676
2591,6.936684463985026,6.936684463985026
2592,6.936684463985026,6.936684463985026
2593,6.936684463985026,6.936684463985026
2594,7.841252891442833,7.841252891442833
2595,7.4,7.4
2596,7.4,7.4
2597,7.4,7.4
2598,8.195515671059812,8.195515671059812
2599,8.19551567105981,8.19551567105981
2600,6.936684463985026,6.936684463985026
2601,6.936684463985026,6.936684463985026
2602,6.936684463985026,6.936684463985026
2603,6.936684463985026,6.936684463985026
2604,6.936684463985026,7.00596143683003
2605,6.936684463985026,8.195515671059812
2606,6.936684463985026,7.4
2607,6.936684463985026,7.00942528547228
2608,6.936684463985026,6.936684463985026
2609,8.195515671059812,8.195515671059812
2610,8.195515671059812,8.195515671059812
2611,8.195515671059812,8.195515671059812
2612,8.195515671059812,8.195515671059812
2613,8.195515671059812,8.195515671059812
2614,7.420907113562676,7.420907113562676
2615,6.936684463985026,6.936684463985026
2616,6.936684463985026,6.936684463985026
2617,7.4,7.4
2618,7.4,7.4
2619,7.4,7.4
2620,7.4,7.4
2621,7.4,7.4
2622,8.195515671059812,8.195515671059812
2623,8.19551567105981,8.19551567105981
2624,6.936684463985026,6.936684463985026
2625,6.936684463985026,6.936684463985026
2626,6.936684463985026,6.936684463985026
2627,6.936684463985026,7.009425285472281
2628,6.936684463985026,6.936684463985026
2629,6.936684463985026,8.195515671059812
2630,6.936684463985026,7.4
2631,6.936684463985026,7.00942528547228
2632,6.936684463985026,6.936684463985026
2633,8.195515671059812,8.195515671059812
2634,8.195515671059812,8.195515671059812
2635,8.195515671059812,8.195515671059812
2636,8.195515671059812,8.195515671059812
2637,8.195515671059812,8.195515671059812
2638,6.936684463985026,6.936684463985026
2639,7.446392516172027,7.446392516172027
2640,6.936684463985026,6.936684463985026
2641,7.4,7.4
2642,7.4,7.4
2643,7.4,7.4
2644,7.4,7.4
2645,7.4,7.4
2646,8.195515671059812,8.195515671059812
2647,7.840149759214226,7.840149759214226
2648,6.936684463985026,6.936684463985026
2649,6.936684463985026,7.4
2650,6.936684463985026,7.4
2651,6.936684463985026,7.4
2652,6.936684463985026,7.4
2653,6.936684463985026,8.195515671059812
2654,6.936684463985026,7.4
2655,6.936684463985026,7.4
2656,6.936684463985026,6.936684463985026
2657,8.195515671059812,8.195515671059812
2658,8.195515671059812,8.195515671059812
2659,8.195515671059812,8.195515671059812
2660,8.195515671059812,8.195515671059812
2661,8.195515671059812,8.195515671059812
2662,7.002764842309162,7.002764842309162
2663,6.936684463985026,6.936684463985026
2664,7.4,7.4
2665,7.4,7.4
2666,7.4,7.4
2667,7.4,7.4
2668,7.4,7.4
2669,8.195515671059812,8.195515671059812
2670,8.195515671059812,8.195515671059812
2671,6.936684463985026,6.936684463985026
2672,6.936684463985026,7.0062427569578
2673,6.936684463985026,7.4
2674,6.936684463985026,7.4
2675,6.936684463985026,7.009425285472281
2676,6.936684463985026,6.936684463985026
2677,8.195515671059812,8.195515671059812
2678,6.936684463985026,7.4
2679,6.936684463985026,7.4
2680,6.936684463985026,7.00942528547228
2681,6.936684463985026,6.936684463985026
2682,8.195515671059812,8.195515671059812
2683,8.195515671059812,8.195515671059812
2684,8.195515671059812,8.195515671059812
2685,8.195515671059812,8.195515671059812
2686,8.195515671059812,8.195515671059812
2687,8.195515671059812,8.195515671059812
2688,7.4,7.4
2689,7.4,7.4
2690,7.4,7.4
2691,7.4,7.4
2692,7.450797628593046,7.450797628593046
2693,8.195515671059812,8.195515671059812
2694,8.195515671059812,8.195515671059812
2695,6.936684463985026,6.936684463985026
2696,6.936684463985026,7.0062427569578
2697,6.936684463985026,7.4
2698,6.936684463985026,7.4
2699,6.936684463985026,7.4
2700,6.936684463985026,6.936684463985026
2701,8.195515671059812,8.195515671059812
2702,6.936684463985026,7.027091810929495
2703,6.936684463985026,7.4
2704,6.936684463985026,7.4
2705,6.936684463985026,6.936684463985026
2706,6.936684463985026,6.936684463985026
2707,8.195515671059812,8.195515671059812
2708,8.195515671059812,8.195515671059812
2709,8.195515671059812,7.4
2710,8.195515671059812,7.459637541437531
2711,8.195515671059812,8.195515671059812
2712,6.936684463985026,6.936684463985026
2713,6.936684463985026,6.936684463985026
2714,7.4,7.4
2715,7.4,7.4
2716,7.4,7.4
2717,7.4,7.4
2718,8.195515671059812,8.195515671059812
2719,8.05049098630992,8.05049098630992
2720,6.936684463985026,6.936684463985026
2721,6.936684463985026,6.936684463985026
2722,6.936684463985026,6.936684463985026
2723,6.936684463985026,7.114736731539626
2724,6.936684463985026,6.936684463985026
2725,6.936684463985026,7.841252891442833
2726,6.936684463985026,6.936684463985026
2727,6.936684463985026,6.936684463985026
2728,6.936684463985026,6.936684463985026
2729,7.826431665816703,7.826431665816703
2730,8.195515671059812,8.195515671059812
2731,8.195515671059812,7.0235700336932165
2732,8.195515671059812,8.195515671059812
2733,8.195515671059812,8.195515671059812
2734,6.936684463985026,6.936684463985026
2735,6.936684463985026,6.936684463985026
2736,6.936684463985026,6.936684463985026
2737,6.936684463985026,6.936684463985026
2738,7.841252891442833,7.841252891442833
2739,7.4,7.4
2740,7.4,7.4
2741,7.4,7.4
2742,8.195515671059812,8.195515671059812
2743,7.818142271253515,7.818142271253515
2744,6.936684463985026,6.936684463985026
2745,6.936684463985026,6.936684463985026
2746,6.936684463985026,6.936684463985026
2747,6.936684463985026,7.009425285472281
2748,6.936684463985026,6.936684463985026
2749,6.936684463985026,8.195515671059812
2750,6.936684463985026,6.936684463985026
2751,6.936684463985026,6.936684463985026
2752,6.936684463985026,6.936684463985026
2753,8.195515671059812,8.195515671059812
2754,8.195515671059812,8.195515671059812
2755,8.195515671059812,7.840149759214226
2756,8.195515671059812,6.936684463985026
2757,8.195515671059812,8.195515671059812
2758,7.420907113562676,7.420907113562676
2759,6.936684463985026,6.936684463985026
2760,6.936684463985026,6.936684463985026
2761,7.4,7.4
2762,7.4,7.4
2763,7.4,7.4
2764,7.4,7.4
2765,7.4,7.4
2766,8.195515671059812,8.195515671059812
2767,7.818142271253515,7.818142271253515
2768,6.936684463985026,6.936684463985026
2769,6.936684463985026,6.936684463985026
2770,6.936684463985026,6.936684463985026
2771,6.936684463985026,7.009425285472281
2772,6.936684463985026,6.936684463985026
2773,6.936684463985026,8.195515671059812
2774,6.936684463985026,6.936684463985026
2775,6.936684463985026,6.936684463985026
2776,6.936684463985026,6.936684463985026
2777,8.195515671059812,8.195515671059812
2778,8.195515671059812,8.195515671059812
2779,8.195515671059812,8.195515671059812
2780,8.195515671059812,6.936684463985026
2781,8.195515671059812,7.801758428017612
2782,7.002764842309162,7.002764842309162
2783,6.936684463985026,6.936684463985026
2784,7.4,7.4
2785,7.4,7.4
2786,7.4,7.4
2787,7.4,7.4
2788,7.4,7.4
2789,7.4,7.4
2790,8.195515671059812,8.195515671059812
2791,8.195515671059812,8.195515671059812
2792,6.936684463985026,6.936684463985026
2793,6.936684463985026,6.936684463985026
2794,6.936684463985026,7.4
2795,6.936684463985026,7.4
2796,6.936684463985026,7.4
2797,6.936684463985026,7.4
2798,6.936684463985026,7.4
2799,6.936684463985026,7.009425285472281
2800,6.936684463985026,6.936684463985026
2801,8.195515671059812,8.195515671059812
2802,8.195515671059812,8.195515671059812
2803,8.195515671059812,8.195515671059812
2804,8.195515671059812,8.195515671059812
